('高知', 0.054614441538805437)
('月', 0.034835035511870539)
('担当', 0.033859891960821634)
('市', 0.024782947528732904)
('掲載', 0.02128545899664561)
('情報', 0.021237001896648351)
('住所', 0.020677864078915222)
('郵便', 0.019073610084929245)
('地図', 0.017849413942917156)
('病院', 0.017461422800018493)
('営業', 0.016840129807659726)
('予約', 0.016521487413825989)
('番号', 0.01625090116530048)
('求人', 0.015448494178057345)
('ページ', 0.013306375378545045)
('電話', 0.012920790810017199)
('検索', 0.012745813754429635)
('～', 0.012691083610891978)
('提供', 0.012413077620588695)
('平成', 0.012253673797246629)
('店舗', 0.011979692243761509)
('問い合わせ', 0.011642235631279786)
('店', 0.011590659813443449)
('事業', 0.011532424155497772)
('PDF', 0.011030959578935823)
('さき', 0.010586506969828409)
('Adobe', 0.010455192427328409)
('チラシ', 0.010439444630237811)
('福岡', 0.010210450893331478)
('オープン', 0.0099330375113112386)
('レンタカー', 0.0098887382631513577)
('賃貸', 0.0097905946119552952)
('時刻', 0.00973095487121459)
('福祉', 0.0096773407786880459)
('施設', 0.0096404870899625284)
('KB', 0.0096067790102547287)
('）.', 0.0094522572550892262)
('観光', 0.00941147473206232)
('ハローワーク', 0.0093634164876342345)
('ネット', 0.0092720716581070634)
('保険', 0.0092411635557812129)
('一覧', 0.009014619704631445)
('医療', 0.0089126027246348612)
('利用', 0.0088038657013081775)
('－', 0.0085962203000037804)
('サイト', 0.0085432251869754644)
('中古', 0.008467094539483834)
('税', 0.007891473031959988)
('地域', 0.0078791977627119345)
('会議', 0.00783689265863023)
('申請', 0.007834769799939835)
('土佐', 0.0076382298288551545)
('四国', 0.0076039445815737653)
('案内', 0.0075656985337660774)
('らん', 0.0075621972540008565)
('周辺', 0.0075169284726043671)
('リンク', 0.0074949971918579503)
('計画', 0.0073757653339096658)
('確認', 0.0073619340792993463)
('機関', 0.0072984098499789462)
('チェック', 0.0072956390688678234)
('Reader', 0.007148153119465127)
('宿泊', 0.007123707437733981)
('全国', 0.0071048390698084845)
('グルメ', 0.0070889226780885047)
('最大', 0.0070858458788235178)
('株式会社', 0.0070296120800385506)
('総合', 0.0070270558345431741)
('土讃線', 0.0069209101586723077)
('天気', 0.0068796883959088171)
('事務所', 0.0068753603718328593)
('商工', 0.0068703857360056702)
('建設', 0.0068636219306559901)
('ランキング', 0.0068456315593139897)
('支店', 0.0068252735916065751)
('介護', 0.0066785811456051914)
('プロジェクト', 0.0066158319107604358)
('サービス', 0.0065275458467698652)
('生活', 0.0065096471374214123)
('].', 0.0065036590432882855)
('駅', 0.0064165195878921584)
('販売', 0.0063353173036288539)
('口コミ', 0.0063121368232052361)
('学校', 0.0062437588614575679)
('人気', 0.0061524496457614061)
('鍋', 0.0061259777064503213)
('紹介', 0.0061130435005273724)
('無料', 0.0060591652494988487)
('条件', 0.0060331862392997929)
('金', 0.0060113987111994078)
('料理', 0.0059968393723979548)
('山手', 0.0059775193705448627)
('桐', 0.005971410554302582)
('び', 0.0059415803635106601)
('事務', 0.0058998205651340108)
('推進', 0.0058724849140466238)
('宿', 0.0058636964648103107)
('様式', 0.005842400093614749)
('満載', 0.0057678448699200044)
('個人', 0.0057414447813714346)
('ケーブル', 0.0057141699919742214)
('プラン', 0.0056849647034781046)
('診療', 0.0056838624698948648)
('インターネット', 0.0056821577740197617)
('運営', 0.0056636332676240492)
('委員', 0.0056442018273363762)
('TEL', 0.0055956879721674509)
('税務', 0.0055921699384304637)
('バナー', 0.0055325326871454488)
('市民', 0.0055141179761524677)
('創造', 0.0054813483881907552)
('[', 0.0054722967296183872)
('ＪＲ', 0.005466531196596785)
('マネー', 0.005429687840687876)
('スポット', 0.0053998546800430305)
('ラーメン', 0.0053752687871947155)
('車', 0.0053545213203755396)
('総務', 0.0053522980999217307)
('イベント', 0.0053235354166501561)
('センター', 0.0053149161010341561)
('写真', 0.0052878810291558083)
('住宅', 0.0052727964370020003)
('形式', 0.0052492757312054576)
('ホームページ', 0.0052391176213248437)
('多目的', 0.0052049684225841317)
('受診', 0.0051712901633685152)
('教育', 0.0051474317840732907)
('政策', 0.0051404838891551318)
('ガスト', 0.0051193949062731574)
('法人', 0.0051034159272329398)
('ダウンロード', 0.005100888499756517)
('所在地', 0.0051007765286549614)
('加入', 0.0050220946221314596)
('フジ', 0.005015437968309111)
('得', 0.0049621831178326952)
('企画', 0.0049562465338471176)
('居酒屋', 0.0049492709342015074)
('活動', 0.004944220653479138)
('窪川', 0.0049147199631544639)
('年末年始', 0.0048597907923955816)
(').', 0.0048345029207035447)
('Fax', 0.0048299610948051731)
('場所', 0.0048176569054505739)
('防災', 0.0048091982132554157)
('公園', 0.0047651241657886093)
('おすすめ', 0.0047624620474662534)
('多ノ郷', 0.0047603495620642802)
('保護', 0.0047222335200317886)
('キャラ', 0.004710269715365087)
('女医', 0.0046998264371654859)
('相談', 0.004661765709975816)
('m', 0.0046341692803532246)
('まつり', 0.0046208925897201275)
('大間', 0.004583347095136794)
('評判', 0.0045831425661942132)
('自動車', 0.004581621169895112)
('指定', 0.004569705833971904)
('人事', 0.0045591809208493277)
('地名', 0.0045487072675057545)
('バス', 0.0045001516777413032)
('免責', 0.0044660066632784207)
('工事', 0.0044186173870448507)
('駐車', 0.0043958965956292983)
('セール', 0.0043907172932799686)
('お待ち', 0.0043729705989438324)
('地元', 0.0043708960270742083)
('出金', 0.0043695163556038757)
('保健所', 0.0043611659249036695)
('会社', 0.0043561392791550413)
('日本', 0.0043422681852342991)
('グループ', 0.0043312556532949598)
('ナビ', 0.0043131585921769048)
