,from,to,value,from_id,to_id
45,明治大学,講座,0.020028433094516532,2,1391
46,明治大学,m,0.019435661119284044,2,1756
47,明治大学,行事,0.018663142197425788,2,1062
48,明治大学,入試,0.018621561349560552,2,220
49,明治大学,学校,0.018610412654952505,2,1657
50,明治大学,サイト,0.017628798122894654,2,1074
51,明治大学,キャンパス,0.017245830837929514,2,2030
52,明治大学,月,0.016614081759217716,2,2603
53,明治大学,中野,0.016186942186086378,2,1688
54,明治大学,総合,0.015252924039826856,2,1288
55,明治大学,入学,0.014756123887391176,2,1696
56,明治大学,マンション,0.014378230033709883,2,701
57,明治大学,イベント,0.014047127332677533,2,1864
58,明治大学,～,0.013974869828811966,2,1304
59,早稲田大学,研究,0.02771640573609728,3,1405
60,早稲田大学,情報,0.02475652484140826,3,2291
61,早稲田大学,校友,0.02311193027196433,3,358
62,早稲田大学,発信,0.020358768372298237,3,1305
63,早稲田大学,早稲田,0.020203647254495923,3,833
64,早稲田大学,学生,0.01979659565377515,3,1603
65,早稲田大学,図書館,0.01782719987690258,3,1874
66,早稲田大学,案内,0.017265389524038735,3,670
67,早稲田大学,オフィシャルサイト,0.016421015430317567,3,1063
68,早稲田大学,総合,0.016412092938131402,3,1288
69,早稲田大学,教育,0.01630691716524263,3,69
70,早稲田大学,紹介,0.0155867396259773,3,996
71,早稲田大学,サイト,0.015523271365335864,3,1074
72,早稲田大学,入試,0.015106574437511794,3,220
73,早稲田大学,学部,0.014645291682705022,3,439
74,早稲田大学,月,0.01421846411128018,3,2603
75,早稲田大学,活動,0.013622846009914442,3,1940
76,早稲田大学,キャンパス,0.013248846294711507,3,2030
77,早稲田大学,稲,0.01228912133105666,3,1641
78,早稲田大学,国際,0.012286777539986785,3,2013
79,東京大学,消費,0.03824033595595195,0,957
80,東京大学,生活協同組合,0.03450748394301831,0,896
81,東京大学,研究,0.03250740289759804,0,1405
82,東京大学,ライフ,0.030079384270283848,0,396
83,東京大学,キャンパス,0.029016416224452807,0,2030
84,東京大学,サイト,0.027452630595052634,0,1074
85,東京大学,情報,0.026128213613874008,0,2291
86,東京大学,発信,0.025840140966664923,0,1305
87,東京大学,月,0.01924893067319232,0,2603
88,東京大学,本郷,0.01820081505594434,0,2269
89,東京大学,駒場,0.017795038034022725,0,2187
90,東京大学,大学,0.015711625028051526,0,336
91,東京大学,大学院,0.015187507771345162,0,120
92,東京大学,平成,0.015173722635418685,0,1149
93,東京大学,教育,0.014647412508068863,0,69
94,東京大学,医療,0.01374202606671692,0,1872
95,東京大学,社会,0.013513112442638725,0,1272
96,東京大学,UTokyo,0.013157322491817263,0,2783
97,東京大学,附属,0.012656672608862773,0,1704
98,東京大学,医学,0.012467980710384075,0,1223
99,図書館,国会,0.19344380242488837,1874,343
100,図書館,国立,0.19164946617854783,1874,798
101,図書館,検索,0.10687837610981997,1874,628
102,図書館,オンライン,0.09556082265480315,1874,1777
103,図書館,サービス,0.09144692246211723,1874,377
104,図書館,利用,0.06138957615906525,1874,1666
105,図書館,資料,0.05526134145788774,1874,620
106,図書館,コンテンツ,0.050960543418940164,1874,2102
107,図書館,所蔵,0.050888726346153046,1874,193
108,図書館,申込,0.04924974941920432,1874,389
109,図書館,略称,0.04872661050728057,1874,2287
110,図書館,申,0.04845746172859118,1874,501
111,図書館,デジタル,0.04781573397606336,1874,2246
112,図書館,各種,0.046683944355531116,1874,2064
113,図書館,蔵書,0.032209428915304414,1874,776
114,図書館,月,0.029397693707105616,1874,2603
115,図書館,お知らせ,0.028188160986469733,1874,397
116,図書館,案内,0.02582036987332551,1874,670
117,図書館,ホームページ,0.02556261972023807,1874,765
118,図書館,予約,0.02316425649425107,1874,1549
119,大学院,研究,0.12081676549334908,120,1405
120,大学院,学部,0.06390680657473356,120,439
121,大学院,専攻,0.054270451163107,120,2465
122,大学院,教育,0.051560863068504895,120,69
123,大学院,課程,0.04607623399275248,120,13
124,大学院,大学,0.03988556743853818,120,336
125,大学院,入試,0.03767349546017756,120,220
126,大学院,情報,0.03194358737970914,120,2291
127,大学院,科学,0.031353816833864366,120,2412
128,大学院,専門,0.027423221613399107,120,508
129,大学院,博士,0.026924061875997413,120,175
130,大学院,社会,0.02506255022624327,120,1272
131,大学院,紹介,0.024656563113359363,120,996
132,大学院,学生,0.02243594608154898,120,1603
133,大学院,キャンパス,0.022023547789156817,120,2030
134,大学院,案内,0.021898486308693507,120,670
135,大学院,学科,0.02091110884222581,120,2282
136,大学院,修士,0.02085600220561002,120,1495
137,大学院,入学,0.020751382969034685,120,1696
138,大学院,育成,0.017717660122737008,120,2749
139,請求,書,0.041405702691161915,119,947
140,請求,確認,0.03418789740032107,119,2650
141,請求,au,0.033115351044268236,119,2745
142,請求,カタログ,0.03261109934666716,119,2606
143,請求,料金,0.03253753017763223,119,1008
144,請求,保険,0.02998550418457913,119,1981
145,請求,利用,0.029567783005414013,119,1666
146,請求,サービス,0.026659940490014435,119,377
147,請求,方法,0.02635774474812795,119,2109
148,請求,案内,0.026268911307250443,119,670
149,請求,資料,0.026036814854319794,119,620
150,請求,ページ,0.025701737887760635,119,2712
151,請求,電話,0.025602322479460655,119,2195
152,請求,情報,0.02360429621343058,119,2291
153,請求,支払い,0.02297512536856493,119,959
154,請求,証明,0.022519790380207082,119,88
155,請求,明細,0.021774252922631358,119,792
156,請求,手続き,0.020978823525950555,119,1065
157,請求,金額,0.02073019466480693,119,1205
158,請求,問い合わせ,0.019958499337710097,119,911
159,協同,組合,0.10257729460113199,1160,2716
160,協同,事業,0.03455236923976027,1160,1079
161,協同,医療,0.027083250968870716,1160,1872
162,協同,会社,0.017846714167335898,1160,78
163,協同,共済,0.017200927403557317,1160,1404
164,協同,医師,0.015099789055958098,1160,98
165,協同,紹介,0.014090803614786483,1160,996
166,協同,設立,0.013496683895535903,1160,428
167,協同,地域,0.01334656613088232,1160,1941
168,協同,概要,0.012459027160163555,1160,461
169,協同,企業,0.012366788780478932,1160,2572
170,協同,安心,0.012151737094593646,1160,2791
171,協同,技術,0.011808218818271318,1160,924
172,協同,株式会社,0.011422466494128654,1160,479
173,協同,生活,0.011287117828051727,1160,1514
174,協同,情報,0.011170829887612942,1160,2291
175,協同,案内,0.011079685017889196,1160,670
176,協同,活動,0.011065270972903203,1160,1940
177,協同,保険,0.01099088690644086,1160,1981
178,協同,病院,0.010651891529108322,1160,2781
179,紹介,教員,0.04635284430421095,996,992
180,紹介,大学,0.04463723408187275,996,336
181,紹介,学部,0.040232989741368116,996,439
182,紹介,宮城大学,0.036472932900641866,996,702
183,紹介,大学院,0.035262336486800286,996,120
184,紹介,法人,0.03206192940638464,996,2286
185,紹介,アクティビティ,0.03199826590548896,996,22
186,紹介,技術,0.03152567674615076,996,924
187,紹介,コメダ,0.03074749515390367,996,2409
188,紹介,情報,0.030043791704679246,996,2291
189,紹介,掲載,0.029241993176046553,996,1857
190,紹介,オフィシャルサイト,0.02743753535397551,996,1063
191,紹介,御井,0.0273666149365631,996,2602
192,紹介,大正大学,0.02702006993845148,996,169
193,紹介,キャンパス,0.02667009910242067,996,2030
194,紹介,建,0.026570696785882808,996,433
195,紹介,山口大学,0.026399138282285933,996,1988
196,紹介,ページ,0.026198867559270984,996,2712
197,紹介,国立,0.026083408518610424,996,798
198,紹介,札幌,0.025760697999609717,996,1703
199,物件,賃貸,0.3094418925092122,2681,2775
200,物件,部屋,0.09887134210535896,2681,2693
201,物件,情報,0.09401240355078347,2681,2291
202,物件,検索,0.08710602674453825,2681,628
203,物件,マンション,0.0818982334913477,2681,701
204,物件,CHINTAI,0.08118117427834741,2681,283
205,物件,不動産,0.07232459376744371,2681,255
206,物件,アパート,0.06921827018262598,2681,534
207,物件,条件,0.054619235545495845,2681,2276
208,物件,住宅,0.05272049661299031,2681,2093
209,物件,SUUMO,0.04675789568449437,2681,2294
210,物件,スーモ,0.043468890205049286,2681,515
211,物件,ネット,0.04065259343114763,2681,2793
212,物件,全国,0.0405181053896138,2681,1791
213,物件,希望,0.030942027544651255,2681,815
214,物件,サイト,0.026253070577801078,2681,1074
215,物件,大東建託,0.025687345586388913,2681,2407
216,物件,一戸建て,0.02567223170202099,2681,486
217,物件,エリア,0.025092103719625967,2681,1311
218,物件,サポート,0.025067837692788017,2681,2337
219,三田,運行,0.08892633138865487,1193,1780
220,三田,路線,0.07969395728769058,1193,1362
221,三田,情報,0.06721464793340687,1193,2291
222,三田,神戸,0.06315702129656328,1193,176
223,三田,店舗,0.056245802761746365,1193,750
224,三田,時刻,0.05621609676289785,1193,1292
225,三田,運賃,0.055867549453031226,1193,379
226,三田,関西学院大学,0.05010507034134202,1193,1355
227,三田,平野,0.04814154520598834,1193,2619
228,三田,バス,0.04583427586413399,1193,2550
229,三田,協同,0.045259248561783934,1193,1160
230,三田,母親,0.04352226302059416,1193,984
231,三田,案内,0.04350913027123466,1193,670
232,三田,物理,0.04341656291338087,1193,734
233,三田,キャンパス,0.04234136193161124,1193,2030
234,三田,Km,0.042262921480167484,1193,1133
235,三田,km,0.042262921480167484,1193,2476
236,三田,西日本,0.04212936822951719,1193,2380
237,三田,スパイ,0.04075471629869107,1193,1837
238,三田,組合,0.04041342678222585,1193,2716
239,講座,留学,0.09486093440681184,1391,921
240,講座,女性,0.08017332781215455,1391,568
241,講座,物流,0.0707137702060564,1391,2067
242,講座,学都,0.06836291372267535,1391,2217
243,講座,人材,0.054885405656393584,1391,1965
244,講座,仙台,0.053723939070713836,1391,1681
245,講座,テーマ,0.05291778373059275,1391,1588
246,講座,ミオホール,0.04954198247038841,1391,2599
247,講座,ユニセフ,0.04656845370432805,1391,199
248,講座,自宅,0.04115399090365753,1391,964
249,講座,県政,0.03803111327918883,1391,2155
250,講座,小学生,0.03774885348495862,1391,2553
251,講座,会場,0.03609092386722346,1391,1859
252,講座,ロジスティクス,0.0353568851030282,1391,1402
253,講座,育成,0.03534554751939402,1391,2749
254,講座,グローバル,0.033924732791260195,1391,2508
255,講座,協会,0.033924732791260195,1391,1970
256,講座,応援,0.03376785732870531,1391,1200
257,講座,R,0.03319372244866518,1391,2162
258,講座,プログラミング,0.03319372244866518,1391,2179
259,サイト,情報,0.02879304888864435,1074,2291
260,サイト,ポイント,0.02568129347035454,1074,2488
261,サイト,最新,0.016214528165268572,1074,1277
262,サイト,ウェブ,0.015354968507746139,1074,2267
263,サイト,T,0.015300089262856255,1074,917
264,サイト,キャンペーン,0.01521829293508464,1074,1420
265,サイト,登録,0.014819368916552193,1074,678
266,サイト,紹介,0.01470622369000821,1074,996
267,サイト,カード,0.014527443213720834,1074,872
268,サイト,サービス,0.014049114695491343,1074,377
269,サイト,月,0.013751283600124637,1074,2603
270,サイト,ゲーム,0.01309320518117577,1074,2072
271,サイト,利用,0.012791180587989726,1074,1666
272,サイト,商品,0.01272577062812188,1074,1432
273,サイト,試合,0.011707300531307932,1074,2661
274,サイト,ログイン,0.011693522190019501,1074,2056
275,サイト,チケット,0.01086510544102599,1074,1106
276,サイト,RPG,0.010598835061482736,1074,990
277,サイト,会員,0.010580340840807136,1074,1670
278,サイト,ID,0.010211571110796683,1074,2431
279,民主,主義,0.07678564476962293,2400,1117
280,民主,Amazon,0.03226873208329304,2400,2611
281,民主,政党,0.02639395794160984,2400,1627
282,民主,配送,0.024163998301267618,2400,1141
283,民主,党,0.024100614648325632,2400,2141
284,民主,政治,0.02281417892571176,2400,2421
285,民主,].,0.02198419272979165,2400,1876
286,民主,アマゾン,0.02176060653477122,2400,1614
287,民主,[,0.020453595891479742,2400,895
288,民主,社会,0.01995092832794776,2400,1272
289,民主,商品,0.019904001046273368,2400,1432
290,民主,選挙,0.017432377906781347,2400,2714
291,民主,政府,0.017105698109082364,2400,793
292,民主,共和,0.01656994245247676,2400,2307
293,民主,月,0.016283767728913327,2400,2603
294,民主,日本,0.016067295597475273,2400,1378
295,民主,連合,0.01514707978552677,2400,1823
296,民主,運動,0.013980999658969684,2400,2340
297,民主,編集,0.013355967415155741,2400,2640
298,民主,医療,0.013108298367747484,2400,1872
299,入試,学部,0.045651397279913394,220,439
300,入試,情報,0.04342388849265676,220,2291
301,入試,出願,0.03866417536211384,220,1217
302,入試,平成,0.03838610379918121,220,1149
303,入試,大学,0.03777987026425573,220,336
304,入試,要項,0.03754810056690541,220,1481
305,入試,入学,0.03634322816780592,220,1696
306,入試,試験,0.035185056990242124,220,1719
307,入試,月,0.034847029457433086,220,2603
308,入試,大学院,0.03434832242769997,220,120
309,入試,学校,0.033557914562725895,220,1657
310,入試,学科,0.031942623267126796,220,2282
311,入試,推薦,0.03187481586740075,220,1297
312,入試,募集,0.029921640631171212,220,721
313,入試,AO,0.028106220212737152,220,2789
314,入試,キャンパス,0.02686698448966454,220,2030
315,入試,教育,0.02336468961832851,220,69
316,入試,一般,0.023108625166548054,220,516
317,入試,受験,0.02125386449302537,220,1422
318,入試,案内,0.02083621137879628,220,670
319,コード,学校,0.050927634114753956,2461,1657
320,コード,公立,0.044948974435797574,2461,2708
321,コード,バー,0.0391588169329201,2461,2615
322,コード,セキュリティ,0.032451866415413214,2461,286
323,コード,カード,0.03218551067814768,2461,872
324,コード,表示,0.025342170549879698,2461,2098
325,コード,方法,0.025339960497558746,2461,2109
326,コード,QR,0.022898359204522538,2461,537
327,コード,数字,0.020950567234845053,2461,1289
328,コード,利用,0.02004177359564278,2461,1666
329,コード,カメラ,0.01910801514768987,2461,411
330,コード,操作,0.018953968934720414,2461,1330
331,コード,確認,0.018078366535714364,2461,2650
332,コード,番号,0.014794943091255527,2461,421
333,コード,入力,0.013402912401891273,2461,960
334,コード,使用,0.013183112283922688,2461,905
335,コード,読み取り,0.013127247127950608,2461,1437
336,コード,画面,0.012616369511881437,2461,1821
337,コード,JAN,0.01219484309787625,2461,1395
338,コード,C,0.011929153838271993,2461,2462
339,総合,計画,0.03490299106258603,1288,667
340,総合,生活,0.02017556383785354,1288,1514
341,総合,案内,0.019276473455124742,1288,670
342,総合,情報,0.01919168277259078,1288,2291
343,総合,センター,0.019182908825713357,1288,2538
344,総合,月,0.01733549883178322,1288,2603
345,総合,地域,0.016966925992296347,1288,1941
346,総合,事業,0.016437613495478287,1288,1079
347,総合,サービス,0.016169640321642958,1288,377
348,総合,平成,0.015791112283633956,1288,1149
349,総合,支援,0.014588708236131516,1288,1406
350,総合,基本,0.014286299632418729,1288,173
351,総合,葬儀,0.014096177939768782,1288,2797
352,総合,管理,0.0140789884270987,1288,1441
353,総合,ニュース,0.013703565031310606,1288,399
354,総合,行政,0.013543430331634085,1288,2335
355,総合,利用,0.012783717594901477,1288,1666
356,総合,技術,0.012590657601905546,1288,924
357,総合,社会,0.011735585978161685,1288,1272
358,総合,推進,0.011578473651274788,1288,2097
359,本郷,賃貸,0.0575285635129225,2269,2775
360,本郷,住所,0.041782467235964536,2269,2583
361,本郷,物件,0.03906493148534173,2269,2681
362,本郷,番号,0.03813939547924215,2269,421
363,本郷,駅,0.036127239916712114,2269,1042
364,本郷,幕張,0.033689268814020935,2269,194
365,本郷,郵便,0.0332686710207312,2269,2460
366,本郷,検索,0.0293750211431644,2269,628
367,本郷,－,0.02398505484393187,2269,938
368,本郷,マンション,0.023841342124552856,2269,701
369,本郷,電話,0.023111948585559667,2269,2195
370,本郷,店舗,0.022911872155420593,2269,750
371,本郷,情報,0.022289345107510863,2269,2291
372,本郷,時刻,0.02153168093730213,2269,1292
373,本郷,地図,0.01981842257863051,2269,2642
374,本郷,千葉,0.01853325574577715,2269,2014
375,本郷,文京,0.018412759949506922,2269,1504
376,本郷,バス,0.017865266052119137,2269,2550
377,本郷,ページ,0.01765902706780189,2269,2712
378,本郷,東京,0.016793493753135057,2269,55
379,使命,社会,0.037255318668095116,2298,1272
380,使命,医療,0.020725551133653455,2298,1872
381,使命,理念,0.01929175693157949,2298,149
382,使命,人,0.01841468187113779,2298,1579
383,使命,企業,0.017471623127519084,2298,2572
384,使命,基本,0.01739080781222097,2298,173
385,使命,地域,0.016544867765953947,2298,1941
386,使命,実現,0.01568306679086845,2298,1992
387,使命,世界,0.015026174736377913,2298,1686
388,使命,貢献,0.014320657357414382,2298,2790
389,使命,Amazon,0.013894764615644569,2298,2611
390,使命,教育,0.013625847163524395,2298,69
391,使命,株式会社,0.01337775427871248,2298,479
392,使命,活動,0.013274441142119718,2298,1940
393,使命,文化,0.012331516326714049,2298,408
394,使命,人々,0.012229064316744044,2298,736
395,使命,紹介,0.012134148124007987,2298,996
396,使命,役割,0.012034301407968202,2298,2160
397,使命,サービス,0.011821875293336838,2298,377
398,使命,配送,0.011686636421288523,2298,1141
399,特性,科学,0.031115990190153986,1802,2412
400,特性,処分,0.026685352176865434,1802,512
401,特性,マップ,0.02353358252061269,1802,1161
402,特性,温度,0.018247958837219212,1802,1634
403,特性,地層,0.018239421630674865,1802,2585
404,特性,調査,0.01660917136417181,1802,2135
405,特性,全国,0.01512633117269317,1802,1791
406,特性,地域,0.01472704220299853,1802,1941
407,特性,≫,0.014598795980334645,1802,114
408,特性,パナソニック,0.013711025514079545,1802,318
409,特性,センサ,0.013232765538571065,1802,582
410,特性,水面,0.0123413828135708,1802,941
411,特性,月,0.012239885078379783,1802,2603
412,特性,材料,0.01172039374171885,1802,2490
413,特性,環境,0.011278300780457834,1802,2181
414,特性,放射,0.011225212726964183,1802,630
415,特性,提示,0.011065648479146742,1802,1538
416,特性,廃棄,0.010814888259994868,1802,36
417,特性,理解,0.010397961336639313,1802,209
418,特性,用語,0.010395282955761032,1802,829
419,入学,要項,0.14692231528367716,1696,1481
420,入学,試験,0.088152246936183,1696,1719
421,入学,コース,0.06886445596809831,1696,2607
422,入学,申込,0.06602695531544252,1696,389
423,入学,入場,0.06557588488361223,1696,1191
424,入学,説明,0.05973099352591549,1696,2168
425,入学,出願,0.0589997805888929,1696,1217
426,入学,免許,0.056276337716888856,1696,601
427,入学,平成,0.05623706333993859,1696,1149
428,入学,入試,0.054729525630457784,1696,220
429,入学,日程,0.054533566945270076,1696,97
430,入学,学生,0.04737286592010062,1696,1603
431,入学,学費,0.04639531636158105,1696,1040
432,入学,外国,0.044128259033655116,1696,1478
433,入学,準備,0.042698151599971805,1696,1146
434,入学,書類,0.0415808155236181,1696,161
435,入学,通知,0.04135715832861593,1696,2672
436,入学,卒業,0.04031545002011544,1696,1240
437,入学,学,0.03832089972693477,1696,2435
438,入学,印刷,0.03766704905356191,1696,882
439,マンション,中古,0.21021417893112546,701,2500
440,マンション,賃貸,0.12485943953223115,701,2775
441,マンション,物件,0.10889765125524288,701,2681
442,マンション,新築,0.1062058513796414,701,1845
443,マンション,検索,0.08441044807216638,701,628
444,マンション,購入,0.06988690358103211,701,818
445,マンション,情報,0.06584380197170227,701,2291
446,マンション,エリア,0.060078922836026775,701,1311
447,マンション,SUUMO,0.05910444657787008,701,2294
448,マンション,不動産,0.05788580679748683,701,255
449,マンション,希望,0.05319441213219552,701,815
450,マンション,スーモ,0.04774623553909354,701,515
451,マンション,分譲,0.04206683257503386,701,2171
452,マンション,条件,0.04117497636641209,701,2276
453,マンション,神奈川,0.039404846304416305,701,1658
454,マンション,間取り,0.03692889185703781,701,107
455,マンション,住友不動産,0.036296434495254506,701,1835
456,マンション,サイト,0.036022610651724504,701,1074
457,マンション,アットホーム,0.03409161469735653,701,2638
458,マンション,東急,0.03217884519632609,701,460
459,発信,電話,0.040392441132917706,1305,2195
460,発信,魅力,0.040059655065567044,1305,1208
461,発信,情報,0.03297464598072763,1305,2291
462,発信,番号,0.028219085819940468,1305,421
463,発信,月,0.019162136897452144,1305,2603
464,発信,通知,0.018764437765294715,1305,2672
465,発信,表示,0.017722181748304144,1305,2098
466,発信,設定,0.017311033440896538,1305,2588
467,発信,東京,0.01710168147275392,1305,55
468,発信,文化,0.01576174931276753,1305,408
469,発信,プロジェクト,0.013466271453492678,1305,933
470,発信,事業,0.013406561440328752,1305,1079
471,発信,世界,0.012697597058809707,1305,1686
472,発信,企業,0.012554399910584253,1305,2572
473,発信,中小,0.011658273291640747,1305,409
474,発信,平成,0.011336085876845425,1305,1149
475,発信,相手,0.011160345839097481,1305,1978
476,発信,圧力,0.010498017172996022,1305,1119
477,発信,活用,0.010406504099185476,1305,737
478,発信,サービス,0.010083926756747635,1305,377
479,〜,Playlist,0.06364644230382432,10,2255
480,〜,ch,0.06260935395736704,10,2774
481,〜,動画,0.051059111431750036,10,1586
482,〜,投稿,0.05024975366919436,10,2700
483,〜,スレ,0.03756561237442022,10,1263
484,〜,ツキウタ,0.037061164409717656,10,1498
485,〜,勢い,0.035383756973028015,10,2522
486,〜,歌,0.03498678162372985,10,414
487,〜,ヤバ,0.03336176531605877,10,2002
488,〜,ランキング,0.032634944253769206,10,1853
489,〜,Videos,0.030614799429452767,10,1578
490,〜,View,0.030614799429452767,10,2766
491,〜,欅,0.02846828807686786,10,746
492,〜,—,0.026650591098554267,10,2451
493,〜,アイドル,0.02583707433206762,10,1408
494,〜,スレタイ,0.025043741582946817,10,2468
495,〜,YouTube,0.024392840084183416,10,1475
496,〜,検索,0.024349902114277334,10,628
497,〜,返信,0.024243314642860725,10,106
498,〜,月,0.023855208250086954,10,2603
499,教育,学校,0.05793092197983405,69,1657
500,教育,委員,0.040976772165520335,69,435
501,教育,月,0.03835628762513559,69,2603
502,教育,平成,0.024659654700014435,69,1149
503,教育,学習,0.023222496429234338,69,1905
504,教育,情報,0.022197343154340545,69,2291
505,教育,研究,0.02166484788838473,69,1405
506,教育,授業,0.02132104327780982,69,61
507,教育,指導,0.020617992982157104,69,192
508,教育,支援,0.01948427815726782,69,1406
509,教育,社会,0.01883391914044164,69,1272
510,教育,ローン,0.017983660420230193,69,1812
511,教育,大学,0.01731968253943969,69,336
512,教育,センター,0.01592166326942973,69,2538
513,教育,学部,0.015762608338195927,69,439
514,教育,中学校,0.015722350404902163,69,2652
515,教育,学生,0.014822561707813486,69,1603
516,教育,業務,0.01464925090344868,69,47
517,教育,就学,0.013911745432514422,69,1285
518,教育,教員,0.013375819251850014,69,992
519,Mission,the,0.05254555087766267,868,2404
520,Mission,of,0.03726759260952648,868,1142
521,Mission,and,0.036996657058525007,868,826
522,Mission,to,0.030775189763304806,868,850
523,Mission,in,0.024116709754157556,868,2664
524,Mission,a,0.023087600690425418,868,2076
525,Mission,is,0.02149029694176482,868,2283
526,Mission,',0.016383515148841548,868,51
527,Mission,ミッション,0.015881876562660498,868,1625
528,Mission,s,0.01428591969263771,868,729
529,Mission,The,0.013666876687348546,868,357
530,Mission,an,0.012550986966939537,868,1298
531,Mission,with,0.01221987725176217,868,1788
532,Mission,配送,0.011693116257174872,868,1141
533,Mission,by,0.01160403728321789,868,1003
534,Mission,WITH,0.010985481079724867,868,2096
535,Mission,for,0.010049591458840292,868,1428
536,Mission,that,0.009949850214096344,868,858
537,Mission,A,0.009946055000478559,868,1922
538,Mission,スタジオ,0.00954105291090863,868,1474
539,イベント,舞台,0.04123503938155042,1864,673
540,イベント,開催,0.035386581004084504,1864,1353
541,イベント,月,0.034801982117213255,1864,2603
542,イベント,TOHO,0.03330307523408738,1864,345
543,イベント,期間,0.03269830158923426,1864,1172
544,イベント,シネマズ,0.030766250759326097,1864,551
545,イベント,～,0.03019275251321272,1864,1304
546,イベント,攻略,0.029416852245186288,1864,1959
547,イベント,情報,0.029107593635891438,1864,2291
548,イベント,品川,0.0277042461040089,1864,1092
549,イベント,脱出,0.027247093896445272,1864,2049
550,イベント,挨拶,0.024989897137125676,1864,1505
551,イベント,キャンペーン,0.024989897137125676,1864,1420
552,イベント,開通,0.0246686291613487,1864,1700
553,イベント,展示,0.023486036268704165,1864,873
554,イベント,体験,0.023136367455148694,1864,2314
555,イベント,紹介,0.02193497428834021,1864,996
556,イベント,瀬戸大橋,0.02190307562779374,1864,608
557,イベント,みなとみらい,0.02165414147237184,1864,2058
558,イベント,アンパン,0.0213512906206263,1864,1287
559,運営,方針,0.048167204613991314,303,2083
560,運営,平成,0.04316401983217933,303,1149
561,運営,委員,0.03466168597346654,303,435
562,運営,事業,0.03419939863909623,303,1079
563,運営,施設,0.033074206579712453,303,507
564,運営,月,0.029412176126290754,303,2603
565,運営,サービス,0.028814214395893673,303,377
566,運営,協議,0.027753532446372898,303,1150
567,運営,福祉,0.02630926642350321,303,34
568,運営,地域,0.02469741479209021,303,1941
569,運営,保険,0.023483702741497126,303,1981
570,運営,避難,0.019479302609881184,303,1099
571,運営,管理,0.019210600148194628,303,1441
572,運営,国民,0.018821742642220446,303,366
573,運営,政,0.018627923032103838,303,980
574,運営,組織,0.01762033937186873,303,168
575,運営,保育,0.015471725657657783,303,448
576,運営,策定,0.014679142844305871,303,1436
577,運営,指定,0.012743378930159198,303,2543
578,運営,公共,0.012512891430456712,303,897
579,精神,保健,0.061082901148097286,2138,1367
580,精神,障害,0.052681326524903135,2138,2315
581,精神,福祉,0.05098455536161334,2138,34
582,精神,科,0.04212200735492584,2138,912
583,精神,医療,0.04162512237169307,2138,1872
584,精神,研究,0.035852961727997595,2138,1405
585,精神,神経,0.03555960818563234,2138,1020
586,精神,診療,0.03437155687777616,2138,2284
587,精神,疾患,0.033481007441061236,2138,419
588,精神,病院,0.029595712600963307,2138,2781
589,精神,治療,0.028411941204673715,2138,2345
590,精神,相談,0.026002581915051573,2138,1454
591,精神,月,0.02516214872311737,2138,2603
592,精神,センター,0.02503199239717752,2138,2538
593,精神,学会,0.022123361456732663,2138,475
594,精神,患者,0.021275016755097235,2138,720
